#symbol_id,symbol_value,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
AAPL R735QTJ8XC9X,AAPL,93.8900,93.8900,93.8600,93.7700,1201,,,,,,,
AAPL 2ZQOSEJNCGWZQ|AAPL R735QTJ8XC9X,AAPL  140621P00470000,0.0200,0.0500,0.0200,0.0200,0,1682,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX5W2M1HI|AAPL R735QTJ8XC9X,AAPL  140719P00470000,0.1000,0.1000,0.1000,0.1000,0,2140,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFS4SR5ZA|AAPL R735QTJ8XC9X,AAPL  140816P00470000,0.3700,0.3700,0.3700,0.3700,0,127,1.9170986,-0.9038017,0.0012839,0.0347718,-0.1140439,-0.8178622
AAPL 2ZTXYLO6FKP3A|AAPL R735QTJ8XC9X,AAPL  141018P00470000,0.9300,0.9300,0.9300,0.9300,0,1950,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA6GSJCP2|AAPL R735QTJ8XC9X,AAPL  150117P00470000,3.1000,3.1000,3.0000,3.0000,0,3478,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6ILDZF952|AAPL R735QTJ8XC9X,AAPL  150417P00470000,5.8800,5.8800,5.8800,5.8800,0,2,2.1818541,-0.3651757,0.0021534,0.2590986,-0.1113339,-3.8385476
AAPL 306CZK492B7YE|AAPL R735QTJ8XC9X,AAPL  160115P00470000,18.0200,18.0200,18.0200,18.0200,0,1457,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQOSELM4M0YU|AAPL R735QTJ8XC9X,AAPL  140621P00475000,0.0200,0.0500,0.0200,0.0500,0,1565,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX7UUR5GM|AAPL R735QTJ8XC9X,AAPL  140719P00475000,0.0900,0.1100,0.0900,0.1100,0,1776,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFU3KW9YE|AAPL R735QTJ8XC9X,AAPL  140816P00475000,0.6300,0.6300,0.6300,0.6300,0,32,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLQ57PT2E|AAPL R735QTJ8XC9X,AAPL  141018P00475000,1.0000,1.0000,1.0000,1.0000,0,2246,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA8FKOGO6|AAPL R735QTJ8XC9X,AAPL  150117P00475000,3.5000,3.5000,3.4100,3.4100,0,1895,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6INCRKD46|AAPL R735QTJ8XC9X,AAPL  150417P00475000,6.6000,6.6000,6.6000,6.6000,0,1,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQOSEJNIF91I|AAPL R735QTJ8XC9X,AAPL  140621P00480000,0.0300,0.0300,0.0300,0.0300,0,1444,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX5W8KDJA|AAPL R735QTJ8XC9X,AAPL  140719P00480000,0.1400,0.1400,0.0900,0.0900,0,3538,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFS4YPI12|AAPL R735QTJ8XC9X,AAPL  140816P00480000,0.2800,0.2800,0.2800,0.2800,0,139,2.3320747,-0.8474966,0.0020135,0.0663389,-0.1782332,-0.8297716
AAPL 2ZTXYLO6LJ152|AAPL R735QTJ8XC9X,AAPL  141018P00480000,1.2000,1.2000,1.0000,1.0000,0,1643,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA6GYHOQU|AAPL R735QTJ8XC9X,AAPL  150117P00480000,3.7500,3.8000,3.7500,3.8000,0,6279,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6ILE5DL6U|AAPL R735QTJ8XC9X,AAPL  150417P00480000,7.5750,19.1750,4.9500,7.2500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 306CZK4989K06|AAPL R735QTJ8XC9X,AAPL  160115P00480000,20.0000,20.5000,20.0000,20.5000,0,1461,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQOSELNS5DGM|AAPL R735QTJ8XC9X,AAPL  140621P00485000,0.0400,0.0500,0.0400,0.0500,0,895,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX7WIAHYE|AAPL R735QTJ8XC9X,AAPL  140719P00485000,0.1500,0.1500,0.1000,0.1000,0,783,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFU58FMG6|AAPL R735QTJ8XC9X,AAPL  140816P00485000,0.3500,0.3500,0.3500,0.3500,0,217,2.1735189,-0.8739077,0.0017158,0.0526865,-0.1487917,-0.8410464
AAPL 2ZTXYLQ6V95K6|AAPL R735QTJ8XC9X,AAPL  141018P00485000,1.4400,1.4400,1.4400,1.4400,0,626,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA8H87T5Y|AAPL R735QTJ8XC9X,AAPL  150117P00485000,4.2500,4.2500,3.9500,3.9500,0,2464,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6INEF3PLY|AAPL R735QTJ8XC9X,AAPL  150417P00485000,8.2250,16.4000,5.5750,7.7250,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQOSEJNODL3A|AAPL R735QTJ8XC9X,AAPL  140621P00490000,0.0500,0.0600,0.0400,0.0600,0,2126,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP33UOU41Y|AAPL R735QTJ8XC9X,AAPL  140627P00490000,2.5050,2.5050,0.1400,0.1600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX5WEIPL2|AAPL R735QTJ8XC9X,AAPL  140719P00490000,0.1400,0.1400,0.1400,0.1400,0,2833,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFS54NU2U|AAPL R735QTJ8XC9X,AAPL  140816P00490000,0.4200,0.4300,0.3800,0.3900,0,704,3.0159941,-0.7272169,0.0026170,0.1115053,-0.3104795,-0.8383457
AAPL 2ZTXYLO6RHD6U|AAPL R735QTJ8XC9X,AAPL  141018P00490000,1.6800,1.6800,1.4100,1.4500,0,894,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA6H4G0SM|AAPL R735QTJ8XC9X,AAPL  150117P00490000,4.4700,4.8000,4.4000,4.4000,0,3738,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6ILEBBX8M|AAPL R735QTJ8XC9X,AAPL  150417P00490000,8.4200,8.4200,8.4200,8.4200,0,111,0.9972188,-0.7294896,0.0012172,0.0669387,-0.0586334,-4.0873561
AAPL 306CZK49E7W1Y|AAPL R735QTJ8XC9X,AAPL  160115P00490000,22.7500,22.7500,22.7500,22.7500,0,1201,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQGWTUS32OO6|AAPL R735QTJ8XC9X,AAPL  140613P00495000,0.0200,0.0300,0.0200,0.0300,0,41,0,0,0,0,0,0
AAPL 2ZQOSELPFOPYE|AAPL R735QTJ8XC9X,AAPL  140621P00495000,0.0600,0.0600,0.0600,0.0600,0,2036,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP35WG58X2|AAPL R735QTJ8XC9X,AAPL  140627P00495000,4.9000,4.9000,0.1800,0.2400,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX7Y5TUG6|AAPL R735QTJ8XC9X,AAPL  140719P00495000,0.1300,0.1300,0.1200,0.1200,0,1594,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFU6VYYXY|AAPL R735QTJ8XC9X,AAPL  140816P00495000,0.5200,0.5200,0.5100,0.5100,0,1090,1.9608095,-0.9044517,0.0012399,0.0343456,-0.1141156,-0.8617453
AAPL 2ZTXYLQ8ISI1Y|AAPL R735QTJ8XC9X,AAPL  141018P00495000,1.6500,1.6500,1.6500,1.6500,0,745,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA8IVR5NQ|AAPL R735QTJ8XC9X,AAPL  150117P00495000,5.0000,5.0400,4.8000,4.8900,0,1840,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6ING2N23Q|AAPL R735QTJ8XC9X,AAPL  150417P00495000,10.1000,10.1000,10.1000,10.1000,0,1,1.1199977,-0.7021334,0.0016462,0.1016732,-0.0640465,-4.1164237
AAPL 2ZQGWTSJ1UYSM|AAPL R735QTJ8XC9X,AAPL  140613P00500000,0.0200,0.0400,0.0200,0.0200,0,19,0,0,0,0,0,0
AAPL 2ZQOSEJGEH02U|AAPL R735QTJ8XC9X,AAPL  140621P00500000,0.0600,0.0600,0.0500,0.0500,0,2582,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP33NEXJ1I|AAPL R735QTJ8XC9X,AAPL  140627P00500000,4.9000,4.9000,0.1900,0.2500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX5P4M4KM|AAPL R735QTJ8XC9X,AAPL  140719P00500000,0.1400,0.1700,0.1400,0.1700,0,5856,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFRXUR92E|AAPL R735QTJ8XC9X,AAPL  140816P00500000,0.5500,0.5500,0.4500,0.4500,0,1670,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLNZHKS6E|AAPL R735QTJ8XC9X,AAPL  141018P00500000,2.0100,2.0100,1.7000,1.7800,0,7854,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA69UJFS6|AAPL R735QTJ8XC9X,AAPL  150117P00500000,5.3900,5.7000,5.2000,5.3500,0,17469,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6IL71FC86|AAPL R735QTJ8XC9X,AAPL  150417P00500000,10.3200,10.3200,9.8000,9.8000,0,59,1.3480297,-0.6371904,0.0022155,0.1646942,-0.0764197,-4.1331036
AAPL 306CZK424BB1I|AAPL R735QTJ8XC9X,AAPL  160115P00500000,25.5000,25.9000,25.0600,25.1900,0,4729,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQGWTUTQM15Y|AAPL R735QTJ8XC9X,AAPL  140613P00505000,0.0400,0.0600,0.0400,0.0600,0,56,0,0,0,0,0,0
AAPL 2ZQOSELR382G6|AAPL R735QTJ8XC9X,AAPL  140621P00505000,0.0700,0.0700,0.0700,0.0700,0,1475,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP35Y3OLEU|AAPL R735QTJ8XC9X,AAPL  140627P00505000,2.5400,2.5400,0.2000,0.2000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX7ZTD6XY|AAPL R735QTJ8XC9X,AAPL  140719P00505000,0.1600,0.1900,0.1500,0.1900,0,1927,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFU8JIBFQ|AAPL R735QTJ8XC9X,AAPL  140816P00505000,0.5800,0.5800,0.5800,0.5800,0,412,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLQA6BUJQ|AAPL R735QTJ8XC9X,AAPL  141018P00505000,2.1000,2.2000,1.8700,2.0900,0,17007,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA8KJAI5I|AAPL R735QTJ8XC9X,AAPL  150117P00505000,6.0500,6.0500,5.8200,5.8200,0,1697,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6INHQ6ELI|AAPL R735QTJ8XC9X,AAPL  150417P00505000,11.3750,17.9250,8.3250,10.7250,0,,1.1279546,-0.7024162,0.0016293,0.1013447,-0.0639354,-4.2004946
AAPL 2ZQGWTSQNO7WM|AAPL R735QTJ8XC9X,AAPL  140613P00510000,0.0300,0.0300,0.0300,0.0300,0,34,0,0,0,0,0,0
AAPL 2ZQOSEJO0A96U|AAPL R735QTJ8XC9X,AAPL  140621P00510000,0.0800,0.1000,0.0800,0.1000,0,2250,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP33V0QS5I|AAPL R735QTJ8XC9X,AAPL  140627P00510000,2.5500,2.5500,0.2250,0.2250,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX5WQFDOM|AAPL R735QTJ8XC9X,AAPL  140719P00510000,0.1800,0.2200,0.1800,0.1800,0,2302,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFS5GKI6E|AAPL R735QTJ8XC9X,AAPL  140816P00510000,0.8000,0.9500,0.7000,0.7500,0,445,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLO73E1AE|AAPL R735QTJ8XC9X,AAPL  141018P00510000,2.3500,2.3500,2.3500,2.3500,0,3504,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA6HGCOW6|AAPL R735QTJ8XC9X,AAPL  150117P00510000,6.6100,6.8500,6.4500,6.4700,0,3974,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6ILEN8LC6|AAPL R735QTJ8XC9X,AAPL  150417P00510000,12.2000,12.2000,12.2000,12.2000,0,5,2.3752017,-0.3263104,0.0019467,0.2549841,-0.1139779,-4.1774484
AAPL 306CZK49Q4K5I|AAPL R735QTJ8XC9X,AAPL  160115P00510000,28.0000,28.6200,28.0000,28.3000,0,1502,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQGWTUVE5DNQ|AAPL R735QTJ8XC9X,AAPL  140613P00515000,0.0300,0.0300,0.0300,0.0300,0,29,0,0,0,0,0,0
AAPL 2ZQOSELSQREXY|AAPL R735QTJ8XC9X,AAPL  140621P00515000,0.0900,0.1100,0.0900,0.1000,0,1711,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP35ZR7XWM|AAPL R735QTJ8XC9X,AAPL  140627P00515000,2.5650,2.5650,0.0950,0.1550,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX81GWJFQ|AAPL R735QTJ8XC9X,AAPL  140719P00515000,0.2100,0.2700,0.2100,0.2700,0,2204,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFUA71NXI|AAPL R735QTJ8XC9X,AAPL  140816P00515000,0.8200,0.8200,0.8200,0.8200,0,518,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLQBTV71I|AAPL R735QTJ8XC9X,AAPL  141018P00515000,2.6900,2.6900,2.6900,2.6900,0,905,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA8M6TUNA|AAPL R735QTJ8XC9X,AAPL  150117P00515000,7.5000,7.5000,7.0000,7.0800,0,1780,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6INJDPR3A|AAPL R735QTJ8XC9X,AAPL  150417P00515000,13.1000,13.1000,13.1000,13.1000,0,23,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQGWTSQTMJYE|AAPL R735QTJ8XC9X,AAPL  140613P00520000,0.0400,0.0700,0.0400,0.0700,0,228,0,0,0,0,0,0
AAPL 2ZQOSEJO68L8M|AAPL R735QTJ8XC9X,AAPL  140621P00520000,0.1000,0.1300,0.0900,0.1300,0,3079,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP33V6P47A|AAPL R735QTJ8XC9X,AAPL  140627P00520000,0.1350,2.4800,0.1300,0.1800,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX5WWDPQE|AAPL R735QTJ8XC9X,AAPL  140719P00520000,0.2400,0.3200,0.2400,0.3200,0,3450,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFS5MIU86|AAPL R735QTJ8XC9X,AAPL  140816P00520000,0.9900,0.9900,0.9800,0.9800,0,657,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLO79CDC6|AAPL R735QTJ8XC9X,AAPL  141018P00520000,3.2000,3.2000,2.9500,2.9500,0,1974,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA6HMB0XY|AAPL R735QTJ8XC9X,AAPL  150117P00520000,8.2500,8.3800,7.6500,7.8200,0,5176,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6ILET6XDY|AAPL R735QTJ8XC9X,AAPL  150417P00520000,13.8400,13.8400,13.8100,13.8100,0,18,1.0195758,-0.7300419,0.0011768,0.0661665,-0.0581787,-4.3393392
AAPL 306CZK49W2W7A|AAPL R735QTJ8XC9X,AAPL  160115P00520000,31.0000,31.5800,30.9400,31.0800,0,2795,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQGWTUX1OQ5I|AAPL R735QTJ8XC9X,AAPL  140613P00525000,0.0700,0.0700,0.0400,0.0500,0,309,0,0,0,0,0,0
AAPL 2ZQOSELUEARFQ|AAPL R735QTJ8XC9X,AAPL  140621P00525000,0.1100,0.1400,0.0800,0.1300,0,2660,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP361ERAEE|AAPL R735QTJ8XC9X,AAPL  140627P00525000,0.1550,2.4950,0.1300,0.2050,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX834FVXI|AAPL R735QTJ8XC9X,AAPL  140719P00525000,0.3000,0.3700,0.3000,0.3700,0,3341,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFUBUL0FA|AAPL R735QTJ8XC9X,AAPL  140816P00525000,1.1200,1.1200,1.1100,1.1100,0,690,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLQDHEJJA|AAPL R735QTJ8XC9X,AAPL  141018P00525000,3.7400,3.7400,3.1500,3.1500,0,1792,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA8NUD752|AAPL R735QTJ8XC9X,AAPL  150117P00525000,9.0000,9.0500,8.4000,8.6000,0,6627,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6INL193L2|AAPL R735QTJ8XC9X,AAPL  150417P00525000,15.1800,15.3500,14.3000,14.9300,0,356,3.2873251,-0.1520448,0.0009989,0.1810859,-0.0981151,-4.3363242
AAPL 2ZQGWTSQZKW06|AAPL R735QTJ8XC9X,AAPL  140613P00530000,0.0400,0.0800,0.0400,0.0600,0,517,0,0,0,0,0,0
AAPL 2ZQOSEJOC6XAE|AAPL R735QTJ8XC9X,AAPL  140621P00530000,0.1300,0.1600,0.1100,0.1500,0,2658,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP33VCNG92|AAPL R735QTJ8XC9X,AAPL  140627P00530000,0.1600,0.2000,0.1600,0.2000,0,212,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZR0LRO2D3Z7Q|AAPL R735QTJ8XC9X,AAPL  140703P00530000,0.2200,0.2300,0.2200,0.2300,0,230,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZR8HCEZPQ0HY|AAPL R735QTJ8XC9X,AAPL  140711P00530000,0.2900,0.2900,0.2600,0.2700,0,43,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX5X2C1S6|AAPL R735QTJ8XC9X,AAPL  140719P00530000,0.3300,0.4200,0.3200,0.4100,0,4512,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFS5SH69Y|AAPL R735QTJ8XC9X,AAPL  140816P00530000,1.5000,1.5000,1.5000,1.5000,0,432,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLO7FAPDY|AAPL R735QTJ8XC9X,AAPL  141018P00530000,3.9000,3.9000,3.8600,3.8600,0,2060,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA6HS9CZQ|AAPL R735QTJ8XC9X,AAPL  150117P00530000,10.0500,10.0500,9.2100,9.5600,0,8490,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6ILEZ59FQ|AAPL R735QTJ8XC9X,AAPL  150417P00530000,15.5500,15.8100,15.5500,15.8100,0,12,1.6319723,-0.5542907,0.0024255,0.2182853,-0.0910883,-4.3623105
AAPL 306CZK4A21892|AAPL R735QTJ8XC9X,AAPL  160115P00530000,35.0500,35.1000,34.6000,35.1000,0,1704,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQGWTUYP82NA|AAPL R735QTJ8XC9X,AAPL  140613P00535000,0.0600,0.1200,0.0500,0.1200,0,384,0,0,0,0,0,0
AAPL 2ZQOSELW1U3XI|AAPL R735QTJ8XC9X,AAPL  140621P00535000,0.1700,0.1900,0.1200,0.1900,0,1277,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP3632AMW6|AAPL R735QTJ8XC9X,AAPL  140627P00535000,0.1950,0.3850,0.1500,0.2750,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX84RZ8FA|AAPL R735QTJ8XC9X,AAPL  140719P00535000,0.4400,0.4900,0.3700,0.4900,0,2624,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFUDI4CX2|AAPL R735QTJ8XC9X,AAPL  140816P00535000,1.6900,1.6900,1.6900,1.6900,0,349,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLQF4XW12|AAPL R735QTJ8XC9X,AAPL  141018P00535000,4.5000,4.5000,4.4800,4.5000,0,1466,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA8PHWJMU|AAPL R735QTJ8XC9X,AAPL  150117P00535000,10.8000,10.8000,10.0000,10.3700,0,7935,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6INMOSG2U|AAPL R735QTJ8XC9X,AAPL  150417P00535000,17.4500,17.4500,17.4500,17.4500,0,5,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQGWTSR5J81Y|AAPL R735QTJ8XC9X,AAPL  140613P00540000,0.0700,0.1000,0.0700,0.0900,0,282,0,0,0,0,0,0
AAPL 2ZQOSEJOI59C6|AAPL R735QTJ8XC9X,AAPL  140621P00540000,0.1600,0.2000,0.1300,0.1800,0,2639,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP33VILSAU|AAPL R735QTJ8XC9X,AAPL  140627P00540000,0.2300,0.2500,0.2300,0.2500,0,166,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZR0LRO2J2B9I|AAPL R735QTJ8XC9X,AAPL  140703P00540000,0.2300,0.2600,0.2300,0.2600,0,87,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZR8HCEZVOCJQ|AAPL R735QTJ8XC9X,AAPL  140711P00540000,0.4800,0.4900,0.4800,0.4900,0,11,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX5X8ADTY|AAPL R735QTJ8XC9X,AAPL  140719P00540000,0.5500,0.5600,0.4400,0.5400,0,2343,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFS5YFIBQ|AAPL R735QTJ8XC9X,AAPL  140816P00540000,1.9500,1.9500,1.7500,1.7500,0,2112,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLO7L91FQ|AAPL R735QTJ8XC9X,AAPL  141018P00540000,5.0300,5.0300,5.0300,5.0300,0,2587,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA6HY7P1I|AAPL R735QTJ8XC9X,AAPL  150117P00540000,11.7000,12.0000,10.9800,11.2600,0,11790,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6ILF53LHI|AAPL R735QTJ8XC9X,AAPL  150417P00540000,18.0000,18.0000,18.0000,18.0000,0,22,1.2428189,-0.6798313,0.0018374,0.1259241,-0.0683039,-4.4848287
AAPL 306CZK4A7ZKAU|AAPL R735QTJ8XC9X,AAPL  160115P00540000,38.9000,38.9000,38.9000,38.9000,0,1230,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQGWTV0CRF52|AAPL R735QTJ8XC9X,AAPL  140613P00545000,0.0900,0.1600,0.0800,0.1500,0,431,0,0,0,0,0,0
AAPL 2ZQOSELXPDGFA|AAPL R735QTJ8XC9X,AAPL  140621P00545000,0.1700,0.2300,0.1700,0.2000,0,3841,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP364PTZDY|AAPL R735QTJ8XC9X,AAPL  140627P00545000,0.2000,0.2000,0.2000,0.2000,0,89,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZRGCX86FIKX2|AAPL R735QTJ8XC9X,AAPL  140719P00545000,0.5300,0.6500,0.5300,0.6300,0,1987,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZS7XFUF5NPEU|AAPL R735QTJ8XC9X,AAPL  140816P00545000,2.3100,2.3100,2.1000,2.1000,0,1345,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZTXYLQGSH8IU|AAPL R735QTJ8XC9X,AAPL  141018P00545000,5.8000,6.4000,5.8000,5.8000,0,827,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZWFKA8R5FW4M|AAPL R735QTJ8XC9X,AAPL  150117P00545000,13.1400,13.1400,12.1500,12.1900,0,1616,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZYW6INOCBSKM|AAPL R735QTJ8XC9X,AAPL  150417P00545000,20.3000,31.2000,9.7550,19.6750,0,,1.6443347,-0.5549952,0.0024034,0.2179330,-0.0911805,-4.4886357
AAPL 2ZQGWTSRBHK3Q|AAPL R735QTJ8XC9X,AAPL  140613P00550000,0.1200,0.1900,0.0800,0.1900,0,1286,0,0,0,0,0,0
AAPL 2ZQOSEJOO3LDY|AAPL R735QTJ8XC9X,AAPL  140621P00550000,0.1900,0.2600,0.1700,0.2600,0,4665,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZQUP33VOK4CM|AAPL R735QTJ8XC9X,AAPL  140627P00550000,0.3000,0.3300,0.2900,0.3300,0,142,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
AAPL 2ZR0LRO2P0NBA|AAPL R735QTJ8XC9X,AAPL  140703P00550000,0.3500,0.3500,0.3300,0.3300,0,20,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
