#symbol_id,symbol_value,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
GOOCV VP83T1ZUHROL,GOOG,771.5000,771.5000,771.5000,771.5000,0,,,,,,,
GOOCV 306XNZ27EMN5Y|GOOCV VP83T1ZUHROL,GOOG  160205P00772500,29.8800,29.8800,29.8800,29.8800,0,1,0.3174016,-0.4843465,0.0051869,0.9651357,-0.4155474,-0.3989649
GOOCV 305Y7UT3XFFC6|GOOCV VP83T1ZUHROL,GOOG  151231P00775000,3.2400,7.1600,2.4000,5.3000,506,793,0,0,0,0,0,0
GOOCV 30663FK1A1GME|GOOCV VP83T1ZUHROL,GOOG  160108P00775000,9.0000,11.0000,7.8000,10.9000,113,103,2.2239251,-0.4405703,0.0015541,0.4502971,-6.2478494,-0.0970258
GOOCV 306CZK7LGKQQU|GOOCV VP83T1ZUHROL,GOOG  160115P00775000,12.7000,14.3000,11.6000,14.3000,91,235,3.8237106,-0.3514488,0.0006207,0.5797772,-7.3766499,-0.2079313
GOOCV 306JVOV5N40VA|GOOCV VP83T1ZUHROL,GOOG  160122P00775000,17.9200,17.9200,15.2800,16.2000,4,4,0.1279970,-0.5524540,0.0163234,0.7485457,-0.2070938,-0.2637151
GOOCV 306QRTIPTNAZQ|GOOCV VP83T1ZUHROL,GOOG  160129P00775000,27.0500,27.0500,27.0500,27.0500,20,21,0.3072983,-0.5032664,0.0059735,0.8668876,-0.4490973,-0.3308960
GOOCV 306XNY6A06L46|GOOCV VP83T1ZUHROL,GOOG  160205P00775000,31.1200,31.1200,31.1200,31.1200,0,1,0.4408753,-0.4847219,0.0037344,0.9651708,-0.5807112,-0.4123165
GOOCV 307BG7HED95D2|GOOCV VP83T1ZUHROL,GOOG  160219P00775000,32.7800,34.0000,31.7000,34.0000,42,56,0.7434237,-0.4509110,0.0018663,1.1296408,-0.8290025,-0.5941255
GOOCV 30830Q3N3E9UU|GOOCV VP83T1ZUHROL,GOOG  160318P00775000,36.3000,36.3000,36.3000,36.3000,1,21,0.2477131,-0.4884706,0.0045168,1.4209607,-0.2154895,-0.8828827
GOOCV 30GIAEWB2YNAE|GOOCV VP83T1ZUHROL,GOOG  170120P00775000,86.6000,86.6000,86.6000,86.6000,0,6,0.6641443,-0.3636185,0.0007132,2.9740387,-0.2434636,-5.1197786
GOOCV 305Y7VP9LK7UU|GOOCV VP83T1ZUHROL,GOOG  151231P00777500,8.0000,8.0000,3.8000,4.5000,31,56,0,0,0,0,0,0
GOOCV 30663GG6Y6952|GOOCV VP83T1ZUHROL,GOOG  160108P00777500,10.4000,12.1100,10.4000,11.0000,53,57,1.3389784,-0.4769641,0.0026059,0.4545986,-3.7936687,-0.0947043
GOOCV 306CZL3R4PJ9I|GOOCV VP83T1ZUHROL,GOOG  160115P00777500,13.0000,15.9000,12.8000,15.8000,74,53,1.4116910,-0.4541907,0.0017962,0.6193986,-2.9036629,-0.1813966
GOOCV 306JVPRBB8TDY|GOOCV VP83T1ZUHROL,GOOG  160122P00777500,17.8500,21.8000,16.7000,20.2500,0,,0.0415629,-0.7778972,0.0378363,0.5634084,-0.0384632,-0.3657684
GOOCV 306QRUEVHS3IE|GOOCV VP83T1ZUHROL,GOOG  160129P00777500,27.8500,32.4000,27.1000,31.3000,0,,0.1931632,-0.5453453,0.0094418,0.8612992,-0.2760911,-0.3499171
GOOCV 306XNZ2FOBDMU|GOOCV VP83T1ZUHROL,GOOG  160205P00777500,31.3000,31.3000,31.3000,31.3000,1,1,0.1519111,-0.5531553,0.0107492,0.9572677,-0.1911279,-0.4382157
GOOCV 305Y7UPWNQA2U|GOOCV VP83T1ZUHROL,GOOG  151231P00780000,7.8000,10.2000,5.4000,9.5000,32,44,0,0,0,0,0,0
GOOCV 30663FGU0CBD2|GOOCV VP83T1ZUHROL,GOOG  160108P00780000,12.8900,13.8000,11.3000,11.3000,15,32,0.5973535,-0.5337829,0.0058299,0.4537222,-1.6830840,-0.0972156
GOOCV 306CZK4E6VLHI|GOOCV VP83T1ZUHROL,GOOG  160115P00780000,17.4000,17.4000,15.0000,16.4000,140,201,3.1903535,-0.3797865,0.0007635,0.5949921,-6.3148338,-0.2029378
GOOCV 306JVORYDEVLY|GOOCV VP83T1ZUHROL,GOOG  160122P00780000,17.7200,17.7200,17.7200,17.7200,1,3,0.4230723,-0.5217586,0.0049742,0.7539644,-0.7141879,-0.2645175
GOOCV 306QRTFIJY5QE|GOOCV VP83T1ZUHROL,GOOG  160129P00780000,28.1500,28.7100,28.1500,28.4000,0,10,0.1820673,-0.5740241,0.0099083,0.8519297,-0.2561220,-0.3678811
GOOCV 306XNY32QHFUU|GOOCV VP83T1ZUHROL,GOOG  160205P00780000,32.5000,32.5000,32.5000,32.5000,1,1,0.0390625,-0.8073855,0.0289233,0.6623352,-0.0205638,-0.6231567
GOOCV 307BG7E73K03Q|GOOCV VP83T1ZUHROL,GOOG  160219P00780000,34.2000,36.3000,34.2000,34.8000,24,51,0.9841085,-0.4388990,0.0014040,1.1248977,-1.0956253,-0.6225255
GOOCV 30830Q0FTP4LI|GOOCV VP83T1ZUHROL,GOOG  160318P00780000,40.0000,40.1000,40.0000,40.1000,2,65,2.1881953,-0.3098106,0.0004523,1.2568997,-1.7489241,-1.1590720
GOOCV 30AKMEIQ6NS7A|GOOCV VP83T1ZUHROL,GOOG  160617P00780000,55.4000,55.4000,55.1000,55.1000,2,9,0.5357771,-0.4355387,0.0014009,2.0646879,-0.3159828,-2.0863597
GOOCV 30GIAET3T9I12|GOOCV VP83T1ZUHROL,GOOG  170120P00780000,86.2000,86.2000,84.0000,84.0000,3,11,0.0880924,-0.4911727,0.0057105,3.1586153,-0.0260607,-4.3085622
GOOCV 30QGP4U9944G6|GOOCV VP83T1ZUHROL,GOOG  180119P00780000,116.5000,116.5000,116.5000,116.5000,0,5,0.0165560,-0.3849328,0.0209040,4.2174216,0.0026885,-6.2011431
GOOCV 305Y7VPHV8YBQ|GOOCV VP83T1ZUHROL,GOOG  151231P00782500,9.4000,9.4000,9.4000,9.4000,5,15,0,0,0,0,0,0
GOOCV 30663GGF7UZLY|GOOCV VP83T1ZUHROL,GOOG  160108P00782500,14.2000,14.6000,14.2000,14.6000,45,47,1.0795611,-0.5045782,0.0032373,0.4553270,-3.0612459,-0.0973978
GOOCV 306CZL3ZEE9QE|GOOCV VP83T1ZUHROL,GOOG  160115P00782500,18.1000,18.1000,18.1000,18.1000,1,5,1.4783502,-0.4594920,0.0017177,0.6202963,-3.0454244,-0.1859519
GOOCV 306JVPRJKXJUU|GOOCV VP83T1ZUHROL,GOOG  160122P00782500,20.2000,24.7500,19.4000,22.9500,0,,0.1398458,-0.6548264,0.0139206,0.6974533,-0.2089456,-0.3146015
GOOCV 306QRUF3RGTZA|GOOCV VP83T1ZUHROL,GOOG  160129P00782500,30.2000,35.2000,29.6500,33.7000,0,,0.0823116,-0.7244077,0.0186707,0.7257657,-0.0890545,-0.4548364
GOOCV 306XNZ2NY043Q|GOOCV VP83T1ZUHROL,GOOG  160205P00782500,33.2500,37.9000,32.3500,36.5000,0,,0.3142522,-0.5365169,0.0052209,0.9618116,-0.4087561,-0.4437558
GOOCV 305Y7UT5KYRTY|GOOCV VP83T1ZUHROL,GOOG  151231P00785000,9.3000,9.3000,9.3000,9.3000,3,7,0,0,0,0,0,0
GOOCV 30663FK2XKT46|GOOCV VP83T1ZUHROL,GOOG  160108P00785000,15.0000,15.0000,14.5000,14.5000,3,1,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306CZK7N4438M|GOOCV VP83T1ZUHROL,GOOG  160115P00785000,26.2000,26.2000,26.2000,26.2000,0,59,0.8253115,-0.5086434,0.0030920,0.6233627,-1.7037561,-0.1854098
GOOCV 306JVOV7ANDD2|GOOCV VP83T1ZUHROL,GOOG  160122P00785000,21.5500,26.2000,20.6000,24.6000,0,,0.3980372,-0.5516089,0.0052506,0.7487551,-0.6659901,-0.2789905
GOOCV 306QRTIRH6NHI|GOOCV VP83T1ZUHROL,GOOG  160129P00785000,65.3000,65.3000,65.3000,65.3000,0,1,0.2524900,-0.5820874,0.0071158,0.8484765,-0.3576613,-0.3799680
GOOCV 306XNY6BNPXLY|GOOCV VP83T1ZUHROL,GOOG  160205P00785000,34.3500,39.1000,33.6000,38.0000,0,,0.0526343,-0.8478122,0.0184641,0.5697262,-0.0253849,-0.6588253
GOOCV 307BG7HG0SHUU|GOOCV VP83T1ZUHROL,GOOG  160219P00785000,39.2000,39.2000,36.9000,38.8200,10,8,1.1714735,-0.4292604,0.0011746,1.1203366,-1.3005717,-0.6452130
GOOCV 30830Q3OQXMCM|GOOCV VP83T1ZUHROL,GOOG  160318P00785000,40.5000,40.5000,40.5000,40.5000,0,1,0.1870099,-0.5567298,0.0059245,1.4070765,-0.1573372,-0.9888887
GOOCV 30GIAEWCQHZS6|GOOCV VP83T1ZUHROL,GOOG  170120P00785000,86.5000,86.5000,86.5000,86.5000,0,9,0.0698958,-0.5328402,0.0071734,3.1481558,-0.0178246,-4.6159937
GOOCV 306CZL47O307A|GOOCV VP83T1ZUHROL,GOOG  160115P00787500,21.0000,21.0000,21.0000,21.0000,1,2,1.4636443,-0.4688055,0.0017386,0.6216055,-3.0211757,-0.1897239
GOOCV 306JVPRRUMABQ|GOOCV VP83T1ZUHROL,GOOG  160122P00787500,22.9500,27.8500,22.1500,26.1500,0,,0.0763611,-0.8624435,0.0152108,0.4161344,-0.0556057,-0.4110819
GOOCV 305Y7UPWTOM4M|GOOCV VP83T1ZUHROL,GOOG  151231P00790000,13.9500,15.5000,13.9500,15.5000,2,1,0,0,0,0,0,0
GOOCV 30663FGU6ANEU|GOOCV VP83T1ZUHROL,GOOG  160108P00790000,20.8500,20.8500,20.8500,20.8500,1,5,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306CZK4ECTXJA|GOOCV VP83T1ZUHROL,GOOG  160115P00790000,44.1300,44.1300,44.1300,44.1300,0,21,0.1361351,-0.8037240,0.0130076,0.4325671,-0.1806701,-0.2632895
GOOCV 306JVORYJD7NQ|GOOCV VP83T1ZUHROL,GOOG  160122P00790000,24.4000,29.6500,23.4000,27.7000,0,,0.3299505,-0.5999922,0.0061858,0.7312276,-0.5361314,-0.3002671
GOOCV 306QRTFIPWHS6|GOOCV VP83T1ZUHROL,GOOG  160129P00790000,70.9000,70.9000,70.9000,70.9000,0,2,0.1232113,-0.7463727,0.0119566,0.6957156,-0.1332056,-0.4750394
GOOCV 306XNY32WFRWM|GOOCV VP83T1ZUHROL,GOOG  160205P00790000,37.5000,40.0000,37.5000,40.0000,2,2,0.5704464,-0.5164669,0.0028858,0.9650454,-0.7531347,-0.4571540
GOOCV 307BG7E79IC5I|GOOCV VP83T1ZUHROL,GOOG  160219P00790000,42.0000,42.0000,39.4000,41.4200,4,6,0.5270342,-0.5083167,0.0026521,1.1379919,-0.5883257,-0.6328093
GOOCV 30830Q0FZNGNA|GOOCV VP83T1ZUHROL,GOOG  160318P00790000,43.0500,47.7500,42.6500,46.0500,0,,0.3922834,-0.5130900,0.0028518,1.4207623,-0.3458701,-0.9853502
GOOCV 30GIAET3Z7U2U|GOOCV VP83T1ZUHROL,GOOG  170120P00790000,89.4000,89.4000,89.4000,89.4000,1,1265,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 30QGP4U9F2GHY|GOOCV VP83T1ZUHROL,GOOG  180119P00790000,125.0000,125.0000,125.0000,125.0000,0,16,0.0137829,-0.6166869,0.0250330,4.2045135,0.0079209,-9.9493965
GOOCV 306CZL4FXRQO6|GOOCV VP83T1ZUHROL,GOOG  160115P00792500,21.3500,27.5500,20.9500,25.3500,0,,0.7095544,-0.5464486,0.0035728,0.6192743,-1.4529261,-0.1962420
GOOCV 306JVPS04B0SM|GOOCV VP83T1ZUHROL,GOOG  160122P00792500,25.8500,31.3000,25.2000,29.4500,0,1,0.0919564,-0.8816026,0.0113799,0.3749117,-0.0612443,-0.4229977
GOOCV 305Y7UT78I4BQ|GOOCV VP83T1ZUHROL,GOOG  151231P00795000,18.5500,26.2500,17.6500,24.1500,0,10,0,0,0,0,0,0
GOOCV 30663FK4L45LY|GOOCV VP83T1ZUHROL,GOOG  160108P00795000,21.2200,21.2200,19.5000,19.5000,0,7,3.8057247,-0.4099485,0.0008949,0.4437093,-10.5412051,-0.1100090
GOOCV 306CZK7ORNFQE|GOOCV VP83T1ZUHROL,GOOG  160115P00795000,34.4000,34.4000,34.2300,34.2300,0,10,3.4435428,-0.3799179,0.0007074,0.5950549,-6.8170275,-0.2131345
GOOCV 306JVOV8Y6PUU|GOOCV VP83T1ZUHROL,GOOG  160122P00795000,27.3500,33.0500,26.8000,31.1500,0,,0.2102893,-0.7113877,0.0085795,0.6463801,-0.2947692,-0.3490187
GOOCV 306QRTIT4PZZA|GOOCV VP83T1ZUHROL,GOOG  160129P00795000,37.1500,42.8500,36.5500,41.2000,0,,0.1690188,-0.7272853,0.0090455,0.7220105,-0.1959804,-0.4689062
GOOCV 306XNY6DB9A3Q|GOOCV VP83T1ZUHROL,GOOG  160205P00795000,39.7000,44.9500,39.3000,43.8000,0,,0.3084920,-0.6020896,0.0051647,0.9340313,-0.3877381,-0.5005611
GOOCV 307BG7HHOBUCM|GOOCV VP83T1ZUHROL,GOOG  160219P00795000,42.5100,44.2000,42.5100,44.2000,11,14,0.5449574,-0.5179097,0.0025628,1.1370864,-0.6079123,-0.6497805
GOOCV 30830Q3QEGYUE|GOOCV VP83T1ZUHROL,GOOG  160318P00795000,45.8000,50.7000,45.3000,48.9500,0,,0.3431179,-0.5404946,0.0032453,1.4141650,-0.2992387,-1.0219293
GOOCV 30GIAEWEE1C9Y|GOOCV VP83T1ZUHROL,GOOG  170120P00795000,112.3000,112.3000,112.3000,112.3000,0,3,0.2734493,-0.4735472,0.0018362,3.1526371,-0.1001859,-4.8717105
GOOCV 306CZL4O7GH52|GOOCV VP83T1ZUHROL,GOOG  160115P00797500,25.1000,31.6500,24.6000,29.1500,0,,1.3842363,-0.4915288,0.0018435,0.6233701,-2.8643303,-0.1973331
GOOCV 306JVPS8DZR9I|GOOCV VP83T1ZUHROL,GOOG  160122P00797500,29.1000,34.9500,28.5000,32.9500,0,,0.1067945,-0.8952746,0.0089744,0.3433688,-0.0658387,-0.4323627
GOOCV 305Y7UPL30ZS6|GOOCV VP83T1ZUHROL,GOOG  151231P00800000,23.5000,31.5000,22.9000,29.0500,0,,0,0,0,0,0,0
GOOCV 30663FGIFN12E|GOOCV VP83T1ZUHROL,GOOG  160108P00800000,24.2000,32.0000,24.1000,29.8000,0,2,2.2479238,-0.4776454,0.0015524,0.4546429,-6.3753178,-0.1067635
GOOCV 306CZK42M6B6U|GOOCV VP83T1ZUHROL,GOOG  160115P00800000,31.0000,31.0000,28.0000,28.0000,4,2284,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORMSPLBA|GOOCV VP83T1ZUHROL,GOOG  160122P00800000,30.9000,36.6500,30.2500,34.8000,0,,1.6599702,-0.4543988,0.0012614,0.7501600,-2.8177127,-0.2964952
GOOCV 306QRTF6Z8VFQ|GOOCV VP83T1ZUHROL,GOOG  160129P00800000,40.1500,45.8000,39.5500,44.1000,0,,0.3125422,-0.6431622,0.0054908,0.8104340,-0.4234665,-0.4290237
GOOCV 306XNY2R5S5K6|GOOCV VP83T1ZUHROL,GOOG  160205P00800000,45.5000,45.5000,45.5000,45.5000,1,1,0.6223457,-0.5344917,0.0026375,0.9622494,-0.8196421,-0.4817016
GOOCV 307BG7DVIUPT2|GOOCV VP83T1ZUHROL,GOOG  160219P00800000,47.8000,47.8000,45.8500,47.2800,7,2269,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 30830Q048ZUAU|GOOCV VP83T1ZUHROL,GOOG  160318P00800000,59.1000,59.1000,57.9000,57.9000,0,2135,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 30AKMEIELYHWM|GOOCV VP83T1ZUHROL,GOOG  160617P00800000,64.7000,64.7000,64.7000,64.7000,1,34,0.7633633,-0.4218748,0.0009771,2.0518491,-0.4507472,-2.3103267
GOOCV 30GIAESS8K7QE|GOOCV VP83T1ZUHROL,GOOG  170120P00800000,94.6000,94.6000,94.6000,94.6000,1,588,2.1871391,-0.1328363,0.0001239,1.7018189,-0.4635428,-7.3014005
GOOCV 30QGP4TXOEU5I|GOOCV VP83T1ZUHROL,GOOG  180119P00800000,128.4000,128.4000,128.4000,128.4000,0,9,0.1603180,-0.4855106,0.0022503,4.3963303,-0.0357467,-9.3052978
GOOCV 306CZL4WH57LY|GOOCV VP83T1ZUHROL,GOOG  160115P00802500,29.1000,35.7500,28.4500,33.3000,0,,0.7716584,-0.5696052,0.0032572,0.6139881,-1.5668196,-0.2076870
GOOCV 306JVPSGNOHQE|GOOCV VP83T1ZUHROL,GOOG  160122P00802500,32.5500,38.6000,31.9500,36.6000,0,,0.2165933,-0.7630796,0.0075283,0.5841834,-0.2722799,-0.3766844
GOOCV 305Y7UT8W1GTI|GOOCV VP83T1ZUHROL,GOOG  151231P00805000,28.4500,36.5000,27.9000,34.1000,0,,0,0,0,0,0,0
GOOCV 306CZK7QF6S86|GOOCV VP83T1ZUHROL,GOOG  160115P00805000,57.3200,57.3200,57.3200,57.3200,0,10,2.0257565,-0.4597000,0.0012536,0.6203293,-4.1761889,-0.2055346
GOOCV 306JVOVALQ2CM|GOOCV VP83T1ZUHROL,GOOG  160122P00805000,34.2500,40.5500,33.8000,38.6500,0,,0.5947785,-0.5865800,0.0034597,0.7372221,-0.9838040,-0.3115083
GOOCV 306QRTIUS9CH2|GOOCV VP83T1ZUHROL,GOOG  160129P00805000,43.2000,49.1500,42.6500,47.5000,0,1,0.9935781,-0.5045587,0.0018474,0.8668598,-1.4726535,-0.3928464
GOOCV 306XNY6EYSMLI|GOOCV VP83T1ZUHROL,GOOG  160205P00805000,46.4000,46.4000,46.4000,46.4000,1,1,0.0995103,-0.9093284,0.0067712,0.3950083,-0.0366307,-0.7253114
GOOCV 307BG7HJBV6UE|GOOCV VP83T1ZUHROL,GOOG  160219P00805000,50.3000,50.3000,50.3000,50.3000,1,4,0.7816987,-0.5000419,0.0017885,1.1382439,-0.8774432,-0.6760964
GOOCV 30830Q3S20BC6|GOOCV VP83T1ZUHROL,GOOG  160318P00805000,52.8000,52.8000,52.8000,52.8000,11,11,0.7934035,-0.4716279,0.0014072,1.4179748,-0.7087394,-1.0580092
GOOCV 306CZL54QTY2U|GOOCV VP83T1ZUHROL,GOOG  160115P00807500,39.1000,39.1000,39.1000,39.1000,3,3,1.4947355,-0.4999523,0.0017076,0.6235099,-3.0941194,-0.2053427
GOOCV 305Y7UPX5LA86|GOOCV VP83T1ZUHROL,GOOG  151231P00810000,61.1000,61.1000,61.1000,61.1000,0,1,0,0,0,0,0,0
GOOCV 30663FGUI7BIE|GOOCV VP83T1ZUHROL,GOOG  160108P00810000,32.1700,32.1700,32.1700,32.1700,0,1,2.8604507,-0.4618782,0.0012163,0.4532779,-8.0907845,-0.1115506
GOOCV 306CZK4EOQLMU|GOOCV VP83T1ZUHROL,GOOG  160115P00810000,60.1000,60.1000,60.1000,60.1000,0,1,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORYV9VRA|GOOCV VP83T1ZUHROL,GOOG  160122P00810000,38.2000,44.7500,37.6500,42.6000,0,,0.6186680,-0.5968947,0.0033056,0.7326900,-1.0171285,-0.3193132
GOOCV 306QRTFJ1T5VQ|GOOCV VP83T1ZUHROL,GOOG  160129P00810000,49.8000,49.8000,49.8000,49.8000,1,1,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306XNY338CG06|GOOCV VP83T1ZUHROL,GOOG  160205P00810000,49.1500,55.0500,48.5500,52.7500,0,,0.4290066,-0.6149407,0.0036798,0.9254542,-0.5381514,-0.5310334
GOOCV 307BG7E7LF092|GOOCV VP83T1ZUHROL,GOOG  160219P00810000,50.8000,56.4000,50.7000,54.7000,0,,0.6224610,-0.5372541,0.0022361,1.1332551,-0.6928010,-0.6948414
GOOCV 30830Q0GBK4QU|GOOCV VP83T1ZUHROL,GOOG  160318P00810000,54.7500,60.1000,54.1500,58.3500,0,,2.0093121,-0.3395957,0.0005115,1.3051484,-1.6664414,-1.2037356
GOOCV 30QGP4U9QZ4LI|GOOCV VP83T1ZUHROL,GOOG  180119P00810000,132.5000,135.5000,130.7500,134.8000,0,,0.0339311,-0.7292828,0.0088009,3.6390448,0.0062519,-12.1767797
GOOCV 306CZL5D0IOJQ|GOOCV VP83T1ZUHROL,GOOG  160115P00812500,38.1500,38.1500,38.1500,38.1500,0,25,1.2680829,-0.5294678,0.0020073,0.6218053,-2.6155961,-0.2101734
GOOCV 305Y7UTAJKTBA|GOOCV VP83T1ZUHROL,GOOG  151231P00815000,37.2400,37.2400,37.2400,37.2400,0,10,0,0,0,0,0,0
GOOCV 306CZK7S2Q4PY|GOOCV VP83T1ZUHROL,GOOG  160115P00815000,39.8000,47.2500,38.9500,44.9000,0,,0.1965108,-0.9136912,0.0051227,0.2459093,-0.1427443,-0.3079545
GOOCV 307BG7HKZEJC6|GOOCV VP83T1ZUHROL,GOOG  160219P00815000,56.7000,56.7000,56.7000,56.7000,2,5,1.2285054,-0.4569446,0.0011314,1.1316306,-1.3771392,-0.7086424
GOOCV 30830Q3TPJNTY|GOOCV VP83T1ZUHROL,GOOG  160318P00815000,80.2000,80.2000,80.2000,80.2000,0,2,0.2867178,-0.6322290,0.0036870,1.3425390,-0.2330936,-1.1836619
GOOCV 306CZL5LA7F0M|GOOCV VP83T1ZUHROL,GOOG  160115P00817500,41.9500,49.2000,41.3000,47.2500,0,,1.4261874,-0.5225980,0.0017868,0.6225071,-2.9464058,-0.2133383
GOOCV 305Y7UPXBJM9Y|GOOCV VP83T1ZUHROL,GOOG  151231P00820000,48.8200,48.8200,48.8200,48.8200,1,2,0,0,0,0,0,0
GOOCV 30663FGUO5NK6|GOOCV VP83T1ZUHROL,GOOG  160108P00820000,43.5000,51.2500,42.8500,49.1500,0,,1.0350692,-0.6270930,0.0032038,0.4320441,-2.7811272,-0.1228117
GOOCV 306CZK4EUOXOM|GOOCV VP83T1ZUHROL,GOOG  160115P00820000,44.2000,51.9500,43.6000,49.6500,0,3,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 306JVORZ187T2|GOOCV VP83T1ZUHROL,GOOG  160122P00820000,64.9000,64.9000,64.9000,64.9000,0,17,0.5525042,-0.6489057,0.0035456,0.7018295,-0.8671727,-0.3446857
GOOCV 306QRTFJ7RHXI|GOOCV VP83T1ZUHROL,GOOG  160129P00820000,53.4500,60.3500,53.3000,58.2500,0,,0.4304987,-0.6704402,0.0038685,0.7864841,-0.5693610,-0.4642601
GOOCV 307BG7E7RDCAU|GOOCV VP83T1ZUHROL,GOOG  160219P00820000,97.7000,97.7000,97.7000,97.7000,0,1,1.2797891,-0.4564044,0.0010859,1.1314631,-1.4347228,-0.7203915
GOOCV 30830Q0GHIGSM|GOOCV VP83T1ZUHROL,GOOG  160318P00820000,82.7000,82.7000,82.7000,82.7000,0,104,3.2089733,-0.2414507,0.0002727,1.1115134,-2.2694505,-1.3689436
GOOCV 30AKMEIQUH4EE|GOOCV VP83T1ZUHROL,GOOG  160617P00820000,76.7000,76.7000,76.7000,76.7000,48,60,0.2696338,-0.5874284,0.0027517,2.0410649,-0.1495345,-2.4841854
GOOCV 30GIAET4H2U86|GOOCV VP83T1ZUHROL,GOOG  170120P00820000,105.0000,105.0000,105.0000,105.0000,0,12,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
GOOCV 30QGP4U9WXGNA|GOOCV VP83T1ZUHROL,GOOG  180119P00820000,138.0000,141.3000,136.3500,140.2000,0,,0.0342833,-0.8028567,0.0072826,3.0425151,0.0091208,-13.5025587
GOOCV 306CZL5TJW5HI|GOOCV VP83T1ZUHROL,GOOG  160115P00822500,46.6000,54.3500,46.0500,52.1500,0,,0.1927960,-0.9479313,0.0035325,0.1663650,-0.0877484,-0.3216587
GOOCV 305Y7UTC745T2|GOOCV VP83T1ZUHROL,GOOG  151231P00825000,53.7700,53.7700,53.7700,53.7700,1,1,0,0,0,0,0,0
GOOCV 306CZK7TQ9H7Q|GOOCV VP83T1ZUHROL,GOOG  160115P00825000,77.4300,77.4300,77.4300,77.4300,0,1,2.7246845,-0.4386751,0.0009257,0.6161336,-5.5821610,-0.2218832
GOOCV 307BG7HMMXVTY|GOOCV VP83T1ZUHROL,GOOG  160219P00825000,63.2700,63.9100,63.2700,63.9100,4,3,0.6523948,-0.5613424,0.0021175,1.1247230,-0.7203508,-0.7380625
GOOCV 30830Q3VD30BQ|GOOCV VP83T1ZUHROL,GOOG  160318P00825000,79.2000,79.2000,79.2000,79.2000,0,1,0.2145819,-0.7301311,0.0043208,1.1775076,-0.1465354,-1.3406529
GOOCV 306CZL61TKVYE|GOOCV VP83T1ZUHROL,GOOG  160115P00827500,51.3500,59.2500,50.6500,56.9000,0,,0.1931693,-0.9621779,0.0027243,0.1285540,-0.0632109,-0.3281446
GOOCV 305Y7UPXHHYBQ|GOOCV VP83T1ZUHROL,GOOG  151231P00830000,92.4000,92.4000,92.4000,92.4000,0,,0,0,0,0,0,0
GOOCV 30663FGUU3ZLY|GOOCV VP83T1ZUHROL,GOOG  160108P00830000,53.5000,61.5000,52.7500,59.1000,0,,1.1300593,-0.6390388,0.0029030,0.4274075,-3.0043538,-0.1272408
GOOCV 306CZK4F0N9QE|GOOCV VP83T1ZUHROL,GOOG  160115P00830000,53.7500,61.7000,53.0500,59.3000,0,1,1.5459450,-0.5308324,0.0016461,0.6216438,-3.1898782,-0.2223151
GOOCV 306JVORZ76JUU|GOOCV VP83T1ZUHROL,GOOG  160122P00830000,55.0500,62.5500,54.4000,60.3000,0,,0.4901912,-0.7081403,0.0036999,0.6497784,-0.7085997,-0.3740174
GOOCV 306QRTFJDPTZA|GOOCV VP83T1ZUHROL,GOOG  160129P00830000,60.9500,68.2000,60.8500,66.0500,0,,0.4264793,-0.7078931,0.0037054,0.7462839,-0.5334583,-0.4927584
GOOCV 307BG7E7XBOCM|GOOCV VP83T1ZUHROL,GOOG  160219P00830000,65.2500,71.5000,64.6000,69.1500,0,,0.8710762,-0.5253329,0.0016017,1.1359335,-0.9759791,-0.7383774
GOOCV 30830Q0GNGSUE|GOOCV VP83T1ZUHROL,GOOG  160318P00830000,85.1000,85.1000,85.1000,85.1000,0,10,0.8720246,-0.4905713,0.0012832,1.4211551,-0.7808876,-1.1468057
GOOCV 306CZL6A39MFA|GOOCV VP83T1ZUHROL,GOOG  160115P00832500,56.1500,64.1500,55.5000,61.8000,0,,0.1953037,-0.9718485,0.0021114,0.1007341,-0.0456999,-0.3332112
GOOCV 305Y7UTDUNIAU|GOOCV VP83T1ZUHROL,GOOG  151231P00835000,58.4500,66.4500,57.8000,64.1000,0,,0,0,0,0,0,0
GOOCV 306CZK7VDSTPI|GOOCV VP83T1ZUHROL,GOOG  160115P00835000,84.8000,84.8000,84.8000,84.8000,0,2,1.0690142,-0.6017425,0.0023095,0.6031102,-2.1349504,-0.2340972
GOOCV 307BG7HOAH8BQ|GOOCV VP83T1ZUHROL,GOOG  160219P00835000,68.5000,75.3000,68.3500,72.8000,0,,0.5102581,-0.6259452,0.0026019,1.0809505,-0.5371886,-0.7939463
GOOCV 30830Q3X0MCTI|GOOCV VP83T1ZUHROL,GOOG  160318P00835000,72.1000,72.1000,72.1000,72.1000,0,1,0.3774723,-0.6400058,0.0027804,1.3328790,-0.3080029,-1.2519520
